number,Single Thread,ThreadPoolExecutor,multiprocessing_Pool,multiprocessing_Process_Queue
521,1,1,1,0
537,0,0,0,0
917,0,0,0,0
989,0,0,0,0
132,0,0,0,0
898,0,0,0,0
688,0,0,0,0
237,0,0,0,0
415,0,0,0,0
954,0,0,0,0
529,0,0,0,0
418,0,0,0,0
340,0,0,0,0
801,0,0,0,0
967,1,1,1,0
810,0,0,0,0
121,0,0,0,0
988,0,0,0,0
528,0,0,0,1
763,0,0,0,0
544,0,0,0,0
706,0,0,0,0
366,0,0,0,1
766,0,0,0,0
449,1,1,1,0
635,0,0,0,0
848,0,0,0,0
793,0,0,0,0
738,0,0,0,0
808,0,0,0,0
24,0,0,0,0
631,1,1,1,0
185,0,0,0,1
242,0,0,0,0
554,0,0,0,0
913,0,0,0,0
451,0,0,0,0
318,0,0,0,0
784,0,0,0,0
597,0,0,0,0
719,1,1,1,1
121,0,0,0,0
267,0,0,0,0
951,0,0,0,0
119,0,0,0,0
483,0,0,0,0
349,1,1,1,0
4,0,0,0,0
729,0,0,0,0
432,0,0,0,0
303,0,0,0,1
490,0,0,0,0
74,0,0,0,0
803,0,0,0,0
1,0,0,0,0
294,0,0,0,0
36,0,0,0,0
965,0,0,0,0
401,1,1,1,0
736,0,0,0,0
678,0,0,0,0
555,0,0,0,0
28,0,0,0,1
92,0,0,0,0
472,0,0,0,0
6,0,0,0,0
87,0,0,0,0
170,0,0,0,0
926,0,0,0,0
821,1,1,1,0
228,0,0,0,0
762,0,0,0,0
104,0,0,0,1
488,0,0,0,0
898,0,0,0,0
225,0,0,0,0
861,0,0,0,0
197,1,1,1,1
615,0,0,0,0
618,0,0,0,0
187,0,0,0,0
798,0,0,0,0
320,0,0,0,0
202,0,0,0,0
704,0,0,0,0
254,0,0,0,0
496,0,0,0,0
615,0,0,0,0
165,0,0,0,0
903,0,0,0,0
314,0,0,0,0
290,0,0,0,0
466,0,0,0,0
879,0,0,0,0
478,0,0,0,0
535,0,0,0,1
486,0,0,0,0
953,1,1,1,0
206,0,0,0,0
482,0,0,0,0
467,1,1,1,1
883,1,1,1,1
987,0,0,0,0
573,0,0,0,0
845,0,0,0,0
506,0,0,0,0
715,0,0,0,0
517,0,0,0,0
689,0,0,0,0
250,0,0,0,0
103,1,1,1,0
930,0,0,0,0
106,0,0,0,0
451,0,0,0,0
882,0,0,0,1
245,0,0,0,0
220,0,0,0,0
950,0,0,0,0
379,1,1,1,0
203,0,0,0,0
517,0,0,0,0
473,0,0,0,0
747,0,0,0,1
555,0,0,0,1
246,0,0,0,0
829,1,1,1,0
261,0,0,0,0
886,0,0,0,0
953,1,1,1,0
474,0,0,0,1
960,0,0,0,0
963,0,0,0,0
585,0,0,0,0
598,0,0,0,1
312,0,0,0,0
479,1,1,1,0
178,0,0,0,0
522,0,0,0,0
689,0,0,0,0
279,0,0,0,0
630,0,0,0,0
980,0,0,0,0
317,1,1,1,1
418,0,0,0,0
743,1,1,1,0
629,0,0,0,0
992,0,0,0,1
848,0,0,0,0
919,1,1,1,1
993,0,0,0,0
714,0,0,0,0
864,0,0,0,1
640,0,0,0,0
650,0,0,0,0
42,0,0,0,0
877,1,1,1,0
399,0,0,0,0
955,0,0,0,0
90,0,0,0,0
924,0,0,0,0
492,0,0,0,0
693,0,0,0,0
812,0,0,0,0
424,0,0,0,0
566,0,0,0,0
834,0,0,0,0
580,0,0,0,1
790,0,0,0,1
727,1,1,1,0
367,1,1,1,0
400,0,0,0,0
962,0,0,0,0
158,0,0,0,0
974,0,0,0,0
114,0,0,0,0
656,0,0,0,0
221,0,0,0,0
874,0,0,0,0
811,1,1,1,1
662,0,0,0,0
401,1,1,1,0
195,0,0,0,0
527,0,0,0,1
531,0,0,0,0
29,1,1,1,1
305,0,0,0,0
973,0,0,0,0
542,0,0,0,0
121,0,0,0,0
496,0,0,0,0
690,0,0,0,0
53,1,1,1,0
750,0,0,0,0
900,0,0,0,0
53,1,1,1,1
566,0,0,0,0
900,0,0,0,0
84,0,0,0,0
674,0,0,0,1
605,0,0,0,0
854,0,0,0,0
252,0,0,0,0
852,0,0,0,0
601,1,1,1,0
393,0,0,0,0
82,0,0,0,1
203,0,0,0,1
233,1,1,1,0
160,0,0,0,0
82,0,0,0,0
842,0,0,0,0
939,0,0,0,0
273,0,0,0,0
916,0,0,0,0
560,0,0,0,0
695,0,0,0,0
354,0,0,0,0
657,0,0,0,0
605,0,0,0,0
135,0,0,0,0
832,0,0,0,0
450,0,0,0,0
689,0,0,0,0
104,0,0,0,1
542,0,0,0,0
335,0,0,0,0
29,1,1,1,0
191,1,1,1,0
91,0,0,0,0
105,0,0,0,0
941,1,1,1,1
885,0,0,0,0
402,0,0,0,0
774,0,0,0,0
637,0,0,0,1
669,0,0,0,0
240,0,0,0,0
970,0,0,0,0
182,0,0,0,0
34,0,0,0,0
687,0,0,0,0
867,0,0,0,0
643,1,1,1,0
351,0,0,0,0
383,1,1,1,1
865,0,0,0,0
355,0,0,0,1
35,0,0,0,0
973,0,0,0,0
880,0,0,0,0
893,0,0,0,0
824,0,0,0,0
618,0,0,0,0
303,0,0,0,1
107,1,1,1,0
337,1,1,1,0
874,0,0,0,0
234,0,0,0,0
4,0,0,0,1
309,0,0,0,0
966,0,0,0,0
199,1,1,1,1
75,0,0,0,0
284,0,0,0,0
930,0,0,0,0
8,0,0,0,0
379,1,1,1,0
706,0,0,0,0
265,0,0,0,0
228,0,0,0,0
321,0,0,0,1
594,0,0,0,0
775,0,0,0,0
609,0,0,0,0
136,0,0,0,0
60,0,0,0,0
666,0,0,0,0
752,0,0,0,0
655,0,0,0,0
597,0,0,0,0
316,0,0,0,0
51,0,0,0,0
978,0,0,0,0
402,0,0,0,0
449,1,1,1,0
862,0,0,0,0
735,0,0,0,0
472,0,0,0,0
984,0,0,0,1
702,0,0,0,0
964,0,0,0,0
974,0,0,0,1
669,0,0,0,0
199,1,1,1,0
960,0,0,0,0
921,0,0,0,0
492,0,0,0,0
659,1,1,1,1
799,0,0,0,0
765,0,0,0,1
475,0,0,0,0
13,1,1,1,0
662,0,0,0,0
671,0,0,0,0
743,1,1,1,1
454,0,0,0,0
880,0,0,0,0
220,0,0,0,0
207,0,0,0,0
456,0,0,0,0
455,0,0,0,0
383,1,1,1,1
943,0,0,0,0
211,1,1,1,0
529,0,0,0,1
38,0,0,0,0
905,0,0,0,0
93,0,0,0,0
800,0,0,0,0
731,0,0,0,0
654,0,0,0,0
181,1,1,1,0
889,0,0,0,1
972,0,0,0,0
125,0,0,0,0
725,0,0,0,0
975,0,0,0,0
626,0,0,0,0
966,0,0,0,0
342,0,0,0,1
857,1,1,1,0
507,0,0,0,0
347,1,1,1,0
409,1,1,1,0
266,0,0,0,1
215,0,0,0,1
796,0,0,0,1
653,1,1,1,0
617,1,1,1,0
917,0,0,0,0
691,1,1,1,1
148,0,0,0,0
871,0,0,0,1
238,0,0,0,0
293,1,1,1,0
609,0,0,0,0
723,0,0,0,0
371,0,0,0,0
30,0,0,0,1
508,0,0,0,0
877,1,1,1,0
606,0,0,0,1
571,1,1,1,1
593,1,1,1,0
74,0,0,0,1
734,0,0,0,0
153,0,0,0,0
537,0,0,0,0
264,0,0,0,0
78,0,0,0,1
284,0,0,0,0
17,1,1,1,0
981,0,0,0,0
737,0,0,0,0
794,0,0,0,0
213,0,0,0,0
225,0,0,0,0
417,0,0,0,0
645,0,0,0,0
909,0,0,0,0
208,0,0,0,0
101,1,1,1,0
296,0,0,0,0
316,0,0,0,1
649,0,0,0,0
476,0,0,0,1
17,1,1,1,1
701,1,1,1,0
76,0,0,0,0
604,0,0,0,0
578,0,0,0,0
407,0,0,0,0
275,0,0,0,0
57,0,0,0,0
804,0,0,0,0
886,0,0,0,0
150,0,0,0,0
962,0,0,0,0
775,0,0,0,0
674,0,0,0,0
336,0,0,0,0
96,0,0,0,0
812,0,0,0,0
745,0,0,0,0
171,0,0,0,0
833,0,0,0,0
559,0,0,0,0
942,0,0,0,0
237,0,0,0,0
125,0,0,0,0
867,0,0,0,0
60,0,0,0,0
284,0,0,0,0
595,0,0,0,0
625,0,0,0,0
894,0,0,0,0
312,0,0,0,0
533,0,0,0,0
468,0,0,0,0
295,0,0,0,0
750,0,0,0,0
660,0,0,0,0
952,0,0,0,0
680,0,0,0,1
317,1,1,1,0
583,0,0,0,1
599,1,1,1,0
899,0,0,0,1
881,1,1,1,0
203,0,0,0,0
151,1,1,1,1
208,0,0,0,0
234,0,0,0,0
924,0,0,0,0
939,0,0,0,0
648,0,0,0,1
521,1,1,1,0
196,0,0,0,1
979,0,0,0,0
674,0,0,0,0
353,1,1,1,0
637,0,0,0,0
854,0,0,0,0
476,0,0,0,0
221,0,0,0,0
99,0,0,0,0
461,1,1,1,1
816,0,0,0,0
280,0,0,0,0
620,0,0,0,0
850,0,0,0,0
861,0,0,0,0
140,0,0,0,0
480,0,0,0,0
819,0,0,0,0
296,0,0,0,0
549,0,0,0,0
323,0,0,0,0
384,0,0,0,0
90,0,0,0,0
500,0,0,0,0
413,0,0,0,0
224,0,0,0,0
624,0,0,0,1
133,0,0,0,0
807,0,0,0,1
257,1,1,1,0
619,1,1,1,0
168,0,0,0,1
922,0,0,0,0
897,0,0,0,0
887,1,1,1,0
214,0,0,0,0
766,0,0,0,0
482,0,0,0,0
371,0,0,0,0
483,0,0,0,0
195,0,0,0,0
206,0,0,0,0
624,0,0,0,0
731,0,0,0,0
406,0,0,0,0
538,0,0,0,0
838,0,0,0,0
260,0,0,0,0
249,0,0,0,0
386,0,0,0,0
166,0,0,0,0
370,0,0,0,0
250,0,0,0,0
528,0,0,0,0
881,1,1,1,0
376,0,0,0,0
249,0,0,0,0
148,0,0,0,0
764,0,0,0,0
125,0,0,0,1
272,0,0,0,0
763,0,0,0,0
211,1,1,1,1
160,0,0,0,1
594,0,0,0,1
79,1,1,1,0
593,1,1,1,0
742,0,0,0,1
532,0,0,0,0
161,0,0,0,0
571,1,1,1,0
790,0,0,0,0
309,0,0,0,1
65,0,0,0,0
651,0,0,0,0
307,1,1,1,0
848,0,0,0,0
252,0,0,0,0
976,0,0,0,0
307,1,1,1,0
916,0,0,0,0
877,1,1,1,1
700,0,0,0,1
967,1,1,1,1
177,0,0,0,0
541,1,1,1,0
304,0,0,0,0
152,0,0,0,0
408,0,0,0,0
614,0,0,0,1
915,0,0,0,0
656,0,0,0,0
158,0,0,0,0
845,0,0,0,0
780,0,0,0,0
393,0,0,0,0
440,0,0,0,1
56,0,0,0,0
470,0,0,0,0
59,1,1,1,0
769,1,1,1,0
574,0,0,0,0
649,0,0,0,1
747,0,0,0,0
862,0,0,0,0
581,0,0,0,0
930,0,0,0,0
802,0,0,0,0
160,0,0,0,0
681,0,0,0,0
492,0,0,0,0
315,0,0,0,0
146,0,0,0,0
642,0,0,0,0
575,0,0,0,0
138,0,0,0,0
97,1,1,1,1
446,0,0,0,0
117,0,0,0,0
322,0,0,0,0
277,1,1,1,0
403,0,0,0,1
881,1,1,1,0
63,0,0,0,1
715,0,0,0,0
679,0,0,0,0
676,0,0,0,0
558,0,0,0,0
530,0,0,0,0
855,0,0,0,0
398,0,0,0,0
580,0,0,0,0
632,0,0,0,0
576,0,0,0,0
449,1,1,1,0
405,0,0,0,1
359,1,1,1,0
438,0,0,0,0
923,0,0,0,1
901,0,0,0,0
916,0,0,0,0
434,0,0,0,0
225,0,0,0,0
72,0,0,0,0
276,0,0,0,0
470,0,0,0,0
865,0,0,0,1
755,0,0,0,0
626,0,0,0,0
419,1,1,1,0
78,0,0,0,0
993,0,0,0,1
26,0,0,0,0
616,0,0,0,0
277,1,1,1,1
809,1,1,1,0
190,0,0,0,0
264,0,0,0,0
740,0,0,0,1
514,0,0,0,0
518,0,0,0,0
503,1,1,1,0
455,0,0,0,0
809,1,1,1,0
605,0,0,0,0
284,0,0,0,0
465,0,0,0,1
431,1,1,1,1
319,0,0,0,0
939,0,0,0,0
182,0,0,0,1
526,0,0,0,0
268,0,0,0,0
773,1,1,1,0
66,0,0,0,0
199,1,1,1,0
4,0,0,0,1
587,1,1,1,0
750,0,0,0,1
577,1,1,1,1
217,0,0,0,0
708,0,0,0,0
722,0,0,0,0
363,0,0,0,0
222,0,0,0,0
702,0,0,0,0
170,0,0,0,0
919,1,1,1,0
89,1,1,1,0
703,0,0,0,1
898,0,0,0,0
270,0,0,0,1
665,0,0,0,0
136,0,0,0,0
596,0,0,0,0
662,0,0,0,0
70,0,0,0,0
332,0,0,0,0
511,0,0,0,0
645,0,0,0,0
857,1,1,1,0
63,0,0,0,1
158,0,0,0,0
75,0,0,0,0
949,0,0,0,0
29,1,1,1,0
323,0,0,0,0
156,0,0,0,0
807,0,0,0,1
183,0,0,0,0
115,0,0,0,0
734,0,0,0,0
581,0,0,0,0
662,0,0,0,0
54,0,0,0,0
889,0,0,0,0
83,1,1,1,0
172,0,0,0,1
274,0,0,0,0
804,0,0,0,0
137,1,1,1,0
76,0,0,0,0
371,0,0,0,1
996,0,0,0,0
124,0,0,0,1
109,1,1,1,0
36,0,0,0,0
60,0,0,0,0
706,0,0,0,0
724,0,0,0,0
367,1,1,1,0
382,0,0,0,1
259,0,0,0,0
905,0,0,0,0
639,0,0,0,0
589,0,0,0,1
463,1,1,1,0
276,0,0,0,1
677,1,1,1,0
415,0,0,0,0
160,0,0,0,0
547,1,1,1,0
940,0,0,0,0
574,0,0,0,0
439,1,1,1,1
42,0,0,0,1
113,1,1,1,1
759,0,0,0,0
387,0,0,0,0
186,0,0,0,0
297,0,0,0,0
480,0,0,0,0
241,1,1,1,0
771,0,0,0,1
640,0,0,0,1
564,0,0,0,0
160,0,0,0,0
449,1,1,1,0
96,0,0,0,0
767,0,0,0,0
800,0,0,0,1
859,1,1,1,0
723,0,0,0,1
113,1,1,1,0
207,0,0,0,0
624,0,0,0,0
42,0,0,0,0
560,0,0,0,0
4,0,0,0,0
427,0,0,0,0
411,0,0,0,0
323,0,0,0,0
901,0,0,0,0
261,0,0,0,0
549,0,0,0,0
906,0,0,0,0
480,0,0,0,0
65,0,0,0,0
13,1,1,1,1
987,0,0,0,1
574,0,0,0,0
443,1,1,1,0
585,0,0,0,0
396,0,0,0,0
593,1,1,1,0
615,0,0,0,1
526,0,0,0,1
691,1,1,1,0
886,0,0,0,0
566,0,0,0,0
201,0,0,0,0
604,0,0,0,0
260,0,0,0,0
147,0,0,0,0
237,0,0,0,0
754,0,0,0,0
63,0,0,0,0
25,0,0,0,0
63,0,0,0,0
225,0,0,0,0
562,0,0,0,0
658,0,0,0,0
675,0,0,0,0
497,0,0,0,0
738,0,0,0,0
525,0,0,0,0
202,0,0,0,0
879,0,0,0,1
240,0,0,0,0
588,0,0,0,0
23,1,1,1,0
852,0,0,0,0
850,0,0,0,0
925,0,0,0,0
753,0,0,0,0
559,0,0,0,0
26,0,0,0,0
244,0,0,0,0
56,0,0,0,0
336,0,0,0,0
987,0,0,0,0
969,0,0,0,0
340,0,0,0,1
167,1,1,1,0
977,1,1,1,0
587,1,1,1,1
852,0,0,0,1
577,1,1,1,0
771,0,0,0,0
797,1,1,1,1
572,0,0,0,1
670,0,0,0,0
591,0,0,0,0
920,0,0,0,0
639,0,0,0,0
870,0,0,0,0
356,0,0,0,1
276,0,0,0,0
140,0,0,0,0
903,0,0,0,0
929,1,1,1,0
734,0,0,0,1
829,1,1,1,0
367,1,1,1,0
954,0,0,0,0
504,0,0,0,0
885,0,0,0,0
183,0,0,0,1
437,0,0,0,0
201,0,0,0,0
851,0,0,0,0
259,0,0,0,0
68,0,0,0,0
315,0,0,0,0
998,0,0,0,0
980,0,0,0,0
783,0,0,0,0
70,0,0,0,0
164,0,0,0,0
134,0,0,0,0
220,0,0,0,0
470,0,0,0,0
797,1,1,1,0
770,0,0,0,1
237,0,0,0,0
714,0,0,0,0
791,0,0,0,0
752,0,0,0,1
639,0,0,0,0
496,0,0,0,0
353,1,1,1,1
419,1,1,1,0
812,0,0,0,1
205,0,0,0,0
637,0,0,0,0
844,0,0,0,0
181,1,1,1,0
783,0,0,0,0
392,0,0,0,0
526,0,0,0,0
887,1,1,1,1
564,0,0,0,0
704,0,0,0,0
782,0,0,0,0
602,0,0,0,0
387,0,0,0,0
660,0,0,0,0
519,0,0,0,0
595,0,0,0,0
267,0,0,0,0
835,0,0,0,0
577,1,1,1,0
164,0,0,0,0
212,0,0,0,0
639,0,0,0,1
17,1,1,1,1
172,0,0,0,0
74,0,0,0,0
572,0,0,0,0
131,1,1,1,0
207,0,0,0,0
138,0,0,0,0
651,0,0,0,1
343,0,0,0,0
262,0,0,0,0
704,0,0,0,0
112,0,0,0,0
456,0,0,0,0
176,0,0,0,1
793,0,0,0,0
18,0,0,0,0
209,0,0,0,0
569,1,1,1,0
705,0,0,0,0
344,0,0,0,0
162,0,0,0,0
651,0,0,0,1
499,1,1,1,0
891,0,0,0,0
176,0,0,0,0
585,0,0,0,0
364,0,0,0,0
797,1,1,1,0
356,0,0,0,1
235,0,0,0,0
737,0,0,0,0
600,0,0,0,0
448,0,0,0,0
521,1,1,1,0
999,0,0,0,1
575,0,0,0,0
147,0,0,0,0
519,0,0,0,1
14,0,0,0,0
984,0,0,0,0
994,0,0,0,0
73,1,1,1,0
960,0,0,0,0
92,0,0,0,0
930,0,0,0,0
18,0,0,0,1
277,1,1,1,0
834,0,0,0,0
270,0,0,0,0
111,0,0,0,0
120,0,0,0,0
376,0,0,0,0
885,0,0,0,0
837,0,0,0,0
308,0,0,0,0
99,0,0,0,0
622,0,0,0,0
60,0,0,0,0
835,0,0,0,0
258,0,0,0,0
422,0,0,0,0
609,0,0,0,0
629,0,0,0,0
527,0,0,0,0
825,0,0,0,0
85,0,0,0,0
956,0,0,0,0
362,0,0,0,0
761,1,1,1,0
852,0,0,0,0
879,0,0,0,0
85,0,0,0,0
679,0,0,0,1
840,0,0,0,0
721,0,0,0,0
22,0,0,0,0
243,0,0,0,0
152,0,0,0,0
388,0,0,0,1
761,1,1,1,0
254,0,0,0,0
718,0,0,0,1
197,1,1,1,0
266,0,0,0,0
742,0,0,0,0
697,0,0,0,0
733,1,1,1,1
814,0,0,0,0
341,0,0,0,0
474,0,0,0,1
557,1,1,1,0
540,0,0,0,0
699,0,0,0,0
154,0,0,0,0
559,0,0,0,0
423,0,0,0,0
505,0,0,0,0
364,0,0,0,0
937,1,1,1,0
588,0,0,0,0
135,0,0,0,0
371,0,0,0,1
914,0,0,0,0
182,0,0,0,0
512,0,0,0,0
163,1,1,1,0
704,0,0,0,0
407,0,0,0,0
894,0,0,0,1
521,1,1,1,0
568,0,0,0,0
581,0,0,0,1
796,0,0,0,0
998,0,0,0,0
625,0,0,0,0
482,0,0,0,0
918,0,0,0,0
713,0,0,0,0
69,0,0,0,0
15,0,0,0,0
841,0,0,0,0
894,0,0,0,0
424,0,0,0,0
219,0,0,0,0
715,0,0,0,0
771,0,0,0,0
912,0,0,0,0
75,0,0,0,0
833,0,0,0,0
518,0,0,0,0
667,0,0,0,0
8,0,0,0,0
264,0,0,0,0
305,0,0,0,0
690,0,0,0,1
525,0,0,0,0
428,0,0,0,0
18,0,0,0,0
89,1,1,1,0
469,0,0,0,0
901,0,0,0,0
269,1,1,1,1
790,0,0,0,0
752,0,0,0,0
641,1,1,1,1
795,0,0,0,0
605,0,0,0,0
964,0,0,0,0
470,0,0,0,0
980,0,0,0,0
770,0,0,0,0
843,0,0,0,0
565,0,0,0,0
791,0,0,0,0
995,0,0,0,0
834,0,0,0,0
214,0,0,0,0
720,0,0,0,0
647,1,1,1,0
275,0,0,0,0
891,0,0,0,0
928,0,0,0,1
260,0,0,0,0
399,0,0,0,0
697,0,0,0,0
690,0,0,0,0
548,0,0,0,0
646,0,0,0,0
629,0,0,0,0
77,0,0,0,0
879,0,0,0,0
708,0,0,0,0
209,0,0,0,0
548,0,0,0,0
802,0,0,0,0
783,0,0,0,0
379,1,1,1,0
203,0,0,0,1
523,1,1,1,1
655,0,0,0,1
499,1,1,1,0
845,0,0,0,0
630,0,0,0,0
201,0,0,0,0
596,0,0,0,0
425,0,0,0,0
753,0,0,0,0
330,0,0,0,0
295,0,0,0,0
760,0,0,0,0
495,0,0,0,0
610,0,0,0,0
309,0,0,0,0
890,0,0,0,1
735,0,0,0,0
7,1,1,1,0
631,1,1,1,1
997,1,1,1,1
637,0,0,0,0
160,0,0,0,0
669,0,0,0,1
324,0,0,0,1
297,0,0,0,0
619,1,1,1,0
757,1,1,1,0
377,0,0,0,0
567,0,0,0,0
85,0,0,0,0
146,0,0,0,0
56,0,0,0,0
866,0,0,0,1
227,1,1,1,0
835,0,0,0,1
886,0,0,0,1
260,0,0,0,0
503,1,1,1,0
419,1,1,1,0
211,1,1,1,0
236,0,0,0,0
962,0,0,0,1
101,1,1,1,1
190,0,0,0,0
231,0,0,0,0
513,0,0,0,0
188,0,0,0,1
488,0,0,0,0
946,0,0,0,0
653,1,1,1,0
406,0,0,0,0
929,1,1,1,0
537,0,0,0,1
517,0,0,0,0
322,0,0,0,1
38,0,0,0,0
877,1,1,1,1
61,1,1,1,0
591,0,0,0,1
520,0,0,0,0
451,0,0,0,0
821,1,1,1,0
784,0,0,0,0
138,0,0,0,0
96,0,0,0,0
119,0,0,0,1
23,1,1,1,0
645,0,0,0,0
634,0,0,0,0
974,0,0,0,0
216,0,0,0,0
529,0,0,0,0
835,0,0,0,0
254,0,0,0,0
348,0,0,0,0
92,0,0,0,0
119,0,0,0,0
667,0,0,0,1
239,1,1,1,0
478,0,0,0,0
921,0,0,0,0
98,0,0,0,0
537,0,0,0,0
584,0,0,0,0
446,0,0,0,0
386,0,0,0,0
427,0,0,0,0
463,1,1,1,0
922,0,0,0,0
497,0,0,0,1
227,1,1,1,1
472,0,0,0,0
390,0,0,0,0
810,0,0,0,0
74,0,0,0,0
768,0,0,0,0
980,0,0,0,0
687,0,0,0,0
405,0,0,0,0
46,0,0,0,0
700,0,0,0,0
856,0,0,0,0
852,0,0,0,0
154,0,0,0,0
26,0,0,0,0
634,0,0,0,0
104,0,0,0,0
94,0,0,0,0
929,1,1,1,1
452,0,0,0,0
942,0,0,0,0
969,0,0,0,0
142,0,0,0,0
608,0,0,0,0
602,0,0,0,0
129,0,0,0,0
386,0,0,0,0
85,0,0,0,0
274,0,0,0,1
604,0,0,0,0
152,0,0,0,0
71,1,1,1,0
386,0,0,0,0
570,0,0,0,0
770,0,0,0,0
623,0,0,0,0
140,0,0,0,0
960,0,0,0,0
789,0,0,0,0
360,0,0,0,0
311,1,1,1,1
317,1,1,1,0
75,0,0,0,0
731,0,0,0,1
331,1,1,1,1
819,0,0,0,0
893,0,0,0,1
404,0,0,0,0
214,0,0,0,0
277,1,1,1,0
40,0,0,0,1
227,1,1,1,0
349,1,1,1,0
556,0,0,0,0
921,0,0,0,0
429,0,0,0,1
884,0,0,0,0
522,0,0,0,1
953,1,1,1,0
621,0,0,0,0
825,0,0,0,0
808,0,0,0,0
89,1,1,1,0
476,0,0,0,1
892,0,0,0,0
357,0,0,0,1
362,0,0,0,0
613,1,1,1,0
958,0,0,0,0
767,0,0,0,0
629,0,0,0,0
651,0,0,0,0
288,0,0,0,0
758,0,0,0,0
895,0,0,0,0
694,0,0,0,0
368,0,0,0,1
970,0,0,0,0
667,0,0,0,0
235,0,0,0,0
83,1,1,1,0
349,1,1,1,0
876,0,0,0,0
675,0,0,0,1
179,1,1,1,1
133,0,0,0,0
390,0,0,0,0
692,0,0,0,0
536,0,0,0,0
688,0,0,0,0
339,0,0,0,0
247,0,0,0,0
768,0,0,0,0
960,0,0,0,1
453,0,0,0,0
223,1,1,1,1
331,1,1,1,0
702,0,0,0,1
487,1,1,1,0
402,0,0,0,0
934,0,0,0,0
679,0,0,0,0
979,0,0,0,0
995,0,0,0,0
424,0,0,0,0
382,0,0,0,1
158,0,0,0,0
922,0,0,0,1
563,1,1,1,0
354,0,0,0,0
563,1,1,1,0
681,0,0,0,0
439,1,1,1,0
221,0,0,0,0
903,0,0,0,0
995,0,0,0,1
460,0,0,0,0
172,0,0,0,0
354,0,0,0,0
55,0,0,0,0
469,0,0,0,0
129,0,0,0,0
335,0,0,0,0
128,0,0,0,0
965,0,0,0,0
961,0,0,0,0
727,1,1,1,1
20,0,0,0,0
388,0,0,0,0
166,0,0,0,0
484,0,0,0,0
381,0,0,0,0
268,0,0,0,0
481,0,0,0,0
312,0,0,0,0
768,0,0,0,0
911,1,1,1,0
868,0,0,0,0
166,0,0,0,0
734,0,0,0,1
338,0,0,0,0
822,0,0,0,0
162,0,0,0,0
276,0,0,0,0
965,0,0,0,0
914,0,0,0,0
894,0,0,0,0
508,0,0,0,0
246,0,0,0,1
873,0,0,0,0
960,0,0,0,0
351,0,0,0,0
599,1,1,1,0
536,0,0,0,0
558,0,0,0,1
748,0,0,0,1
461,1,1,1,0
98,0,0,0,0
997,1,1,1,0
884,0,0,0,0
154,0,0,0,0
273,0,0,0,0
108,0,0,0,0
488,0,0,0,0
222,0,0,0,0
643,1,1,1,0
353,1,1,1,0
760,0,0,0,0
352,0,0,0,1
262,0,0,0,0
595,0,0,0,0
398,0,0,0,1
684,0,0,0,0
408,0,0,0,0
611,0,0,0,0
90,0,0,0,0
850,0,0,0,0
91,0,0,0,0
453,0,0,0,0
319,0,0,0,0
273,0,0,0,0
470,0,0,0,0
678,0,0,0,0
510,0,0,0,0
970,0,0,0,0
999,0,0,0,0
787,1,1,1,1
28,0,0,0,0
876,0,0,0,0
919,1,1,1,1
575,0,0,0,0
567,0,0,0,0
568,0,0,0,1
433,1,1,1,0
648,0,0,0,0
949,0,0,0,0
521,1,1,1,1
153,0,0,0,0
800,0,0,0,0
161,0,0,0,1
167,1,1,1,0
409,1,1,1,0
430,0,0,0,0
190,0,0,0,0
886,0,0,0,1
508,0,0,0,0
615,0,0,0,0
854,0,0,0,0
415,0,0,0,0
495,0,0,0,1
562,0,0,0,0
971,1,1,1,0
474,0,0,0,0
516,0,0,0,0
776,0,0,0,1
406,0,0,0,0
968,0,0,0,0
873,0,0,0,0
634,0,0,0,0
479,1,1,1,0
66,0,0,0,0
846,0,0,0,0
276,0,0,0,0
160,0,0,0,0
442,0,0,0,0
150,0,0,0,0
723,0,0,0,0
224,0,0,0,0
228,0,0,0,0
384,0,0,0,0
898,0,0,0,0
698,0,0,0,0
130,0,0,0,0
660,0,0,0,0
978,0,0,0,0
177,0,0,0,0
124,0,0,0,0
390,0,0,0,0
970,0,0,0,0
357,0,0,0,0
436,0,0,0,0
178,0,0,0,0
970,0,0,0,0
794,0,0,0,0
751,1,1,1,0
459,0,0,0,0
426,0,0,0,0
60,0,0,0,1
171,0,0,0,0
615,0,0,0,0
54,0,0,0,0
368,0,0,0,1
419,1,1,1,0
115,0,0,0,0
380,0,0,0,0
861,0,0,0,0
83,1,1,1,0
577,1,1,1,0
392,0,0,0,0
812,0,0,0,1
744,0,0,0,1
387,0,0,0,1
363,0,0,0,0
610,0,0,0,0
144,0,0,0,0
349,1,1,1,0
222,0,0,0,0
129,0,0,0,0
439,1,1,1,1
107,1,1,1,0
708,0,0,0,0
727,1,1,1,1
830,0,0,0,1
146,0,0,0,0
390,0,0,0,0
199,1,1,1,0
913,0,0,0,0
540,0,0,0,1
909,0,0,0,0
483,0,0,0,0
449,1,1,1,0
566,0,0,0,0
718,0,0,0,0
56,0,0,0,1
422,0,0,0,0
435,0,0,0,0
735,0,0,0,0
195,0,0,0,0
179,1,1,1,1
974,0,0,0,0
510,0,0,0,0
748,0,0,0,0
29,1,1,1,0
391,0,0,0,0
611,0,0,0,0
237,0,0,0,1
697,0,0,0,0
173,1,1,1,1
45,0,0,0,0
684,0,0,0,1
902,0,0,0,0
103,1,1,1,0
843,0,0,0,0
987,0,0,0,0
881,1,1,1,0
